Tagging,rank,news_type,hash_id,old_hash_id,type,version,Author,Content,Source URL,Source Name,Title,Important,Image URL,Shortened URL,Score,Categories,Relevancy_tags,Country_code,Impressive_score,targeted_city,created_at,position_start_time,position_expire_time,gallery_image_urls,full_gallery_urls,bottom_headline,bottom_text,bottom_panel_link,dfp_tags,trackers
national,698,NEWS,ji9qrssq-1,india-records-358-new-covid19-cases-active-cases-reach-2669-1703129087270,NEWS,2,Sakshita Khosla,"As many as 358 new active COVID-19 cases were reported in India in the last 24 hours, data from the Health Ministry showed on Thursday. Of these, 300 infections were reported from Kerala alone. The total number of active infections has now risen to 2,669, while six more deaths were also reported in a day, data showed. ",https://www.mohfw.gov.in/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,MOHFW,"India records 358 new active COVID-19 cases, tally reaches 2,669",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/21_thu/img_1703128543339_411.jpg?,https://shrts.in/eVL81,800,"Coronavirus, national, Health___Fitness","coronavirus, health_and_fitness",IN,13,,1703129087000,1970-01-01T00:00:00Z,2023-12-22T03:23:46.643Z,[],[],614 new infections were reported on Wednesday,It marked highest 1-day tally since May 21,https://inshorts.com/en/amp_news/india-records-614-new-covid19-infections-highest-since-may-21-1703060615375?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:Coronavirus,cat:national,cat:Health___Fitness,hash:6,noads:true",[]
national,699,NEWS,h9sbil5m-1,which-states-have-the-highest-number-of-active-covid19-cases-1703128783183,NEWS,0,Ankush Verma,"Kerala has the highest number of COVID-19 cases at 2,341, followed by Karnataka (92), Tamil Nadu (89), Maharashtra (45) and Gujarat (23), according to latest data by the Ministry of Health and Family Welfare. Union Territory Puducherry has 22 active cases, while Goa has 19. Telangana and Punjab have 14 and 6 active cases, respectively.",https://www.mohfw.gov.in/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,MoHFW,Which states have the highest number of active COVID-19 cases?,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/21_thu/img_1703127979992_922.jpg?,https://shrts.in/g2qAF,1000,"Coronavirus, national",national,IN,16,,1703128783000,1970-01-01T00:00:00Z,2023-12-22T03:15:41.486Z,[],[],To see the full list,Tap here,https://www.mohfw.gov.in/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:1000,news:default,cat:Coronavirus,cat:national,hash:3,noads:true",[]
national,700,NEWS,vvkh0umt-1,sonia-gandhi-mallikarjun-kharge-invited-for-ram-temple-consecration-next-month-1703128204386,NEWS,1,Sakshita Khosla,"The Shri Ram Janmbhoomi Teerth Kshetra has sent invitations for the Ram Temple consecration ceremony next month to senior Congress leaders including Sonia Gandhi and Mallikarjun Kharge, multiple reports said. Former Prime Ministers Manmohan Singh and HD Deve Gowda, and ex-President Ram Nath Kovind have also been invited. PM Narendra Modi and UP CM Yogi Adityanath will attend the ceremony.",https://indianexpress.com/article/political-pulse/ayodhya-trust-kharge-sonia-ram-temple-consecration-ceremony-9076588/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The Indian Express,"Sonia Gandhi, Mallikarjun Kharge invited for Ram Temple consecration next month",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/21_thu/img_1703127510169_195.jpg?,https://shrts.in/NsJgz,800,"politics, national","national, politics",IN,12.559999999999999,,1703128204000,1970-01-01T00:00:00Z,2023-12-22T02:59:16.073Z,[],[],Ceremony to be held on January 22,Tap to know more,https://indianexpress.com/article/political-pulse/ayodhya-trust-kharge-sonia-ram-temple-consecration-ceremony-9076588/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:politics,cat:national,hash:9",[]
national,701,NEWS,k6yucpq4-1,the-great-suspension-what-is-going-on-in-parliament-1703125163550,NEWS,1,Nirmal,"Over the past two days, a total of 127 Opposition MPs have been suspended from both houses. That’s a record even by our tradition of bitter party rivalry. The sheer noise makes it easy to overlook the deeper problem: The Indian Parliament has stopped debating legislation. That’s a disaster for a democracy.",https://splainer.in/sections/2023/Dont-Misbehave/big-story?utm_id=OpenShareLink&utm_campaign=fullarticle&utm_medium=referral&ShareLink=d35a057c-14b3-4373-9b68-c3cd4e34d4d9&utm_source=inshorts,Splainer,The great suspension: What is going on in Parliament?,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/21_thu/img_1703125120094_978.jpg?,https://shrts.in/7jkHM,600,"politics, national","politics, national",IN,10.559999999999999,,1703125163000,1970-01-01T00:00:00Z,2023-12-22T02:18:49.044Z,[],[],Why are so many MPs getting suspended? ,Read the Big Story for free only on splainer,https://splainer.in/sections/2023/Dont-Misbehave/big-story?utm_id=OpenShareLink&utm_campaign=fullarticle&utm_medium=referral&ShareLink=d35a057c-14b3-4373-9b68-c3cd4e34d4d9&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:9",[]
national,702,NEWS,a62lutbv-1,tata-boeing-aerospace-delivers-250-ah64-apache-fuselages-1703096698954,NEWS,0,Satarupa Dhar,"TBAL has delivered the 250th fuselage for the AH-64 Apache attack helicopter Hyderabad. The company said that these fuselages are manufactured for customers around the world, including the US. Army, and most recently, the six are on order with the Indian Army. Apache also carries one 30 mm chain gun with 1200 rounds as part of the area weapon sub-system.",https://chanakyaforum.com/tata-boeing-aerospace-delivers-250-ah-64-apache-fuselages-manufactured-in-india/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Chanakya Forum,Tata Boeing Aerospace delivers 250 AH-64 Apache fuselages,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703096605789_29.jpg?,https://shrts.in/1Cp6h,600,national,national,IN,10.33,,1703096698000,1970-01-01T00:00:00Z,2023-12-21T18:24:21.647Z,[],[],To read more,Tap here,https://chanakyaforum.com/tata-boeing-aerospace-delivers-250-ah-64-apache-fuselages-manufactured-in-india/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:8",[]
national,703,NEWS,oj2wayrk-1,defence-ministry-signs-₹1600-cr-deal-with-mdl-1703096200145,NEWS,0,Satarupa Dhar,"The MoD has signed a contract with Mazagon Dockyard Shipbuilders Ltd (MDL), Mumbai, on December 20, 2023. According to the Defence Ministry, the acquisition of these major ICG platforms is aimed to boost the ICG’s capability and reinforces the increased focus of the Government towards Maritime Security. These modern and high-tech Ships will play a critical role in enhancing surveillance. ",https://chanakyaforum.com/defence-ministry-signs-rs-1600-cr-deal-with-mdl-for-buying-6-next-gen-patrol-vessels-for-indian-coast-guard/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Chanakya Forum,"Defence Ministry signs ₹1,600 cr deal with MDL ",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703096142313_842.jpg?,https://shrts.in/G3TM7,600,national,national,IN,10.33,,1703096200000,1970-01-01T00:00:00Z,2023-12-21T18:16:04.645Z,[],[],To read more,Tap here,https://chanakyaforum.com/defence-ministry-signs-rs-1600-cr-deal-with-mdl-for-buying-6-next-gen-patrol-vessels-for-indian-coast-guard/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:7",[]
national,704,NEWS,kbeg2i8y-1,amid-harsh-weather-indian-army-stands-resolute-in-uri-1703094545387,NEWS,0,Satarupa Dhar,"The Indian Army stands resolute along the LOC in the Uri sector of North Kashmir’s Baramulla district. There the alert soldiers conduct night patrolling to thwart any enemy misadventures, demonstrating an unwavering commitment to safeguarding the nation’s frontiers. The soldiers, devoted to safeguarding the nation’s frontiers, brave harsh winter conditions while maintaining a vigilant posture.",https://chanakyaforum.com/amid-harsh-weather-indian-army-stands-resolute-in-uri-sector-with-night-vision-devices-along-loc/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Chanakya Forum,"Amid harsh weather, Indian Army stands resolute in Uri ",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703094497440_136.jpg?,https://shrts.in/2S69W,600,national,national,IN,10.33,,1703094545000,1970-01-01T00:00:00Z,2023-12-21T17:48:28.898Z,[],[],To read more,Tap here,https://chanakyaforum.com/amid-harsh-weather-indian-army-stands-resolute-in-uri-sector-with-night-vision-devices-along-loc/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:9",[]
national,705,NEWS,vpji76jy-1,2nd-edition-of-indianepal-economic-partnership-summit-2023-1703094275873,NEWS,1,Satarupa Dhar,"To strengthen the bilateral economic partnership, a one-day India-Nepal Economic Partnership Summit 2023 was organised. This was organised in association with the Consulate General of India, Birgunj, Nepal and the Birgunj Chamber of Commerce and Industries. The India-Nepal Centre of the PHDCCI organised the second edition of the India-Nepal Economic Partnership Summit 2023.",https://chanakyaforum.com/2nd-edition-of-india-nepal-economic-partnership-summit-2023-organised-in-birgunj/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Chanakya Forum,2nd edition of India-Nepal Economic Partnership Summit 2023,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703094226243_415.jpg?,https://shrts.in/zWuzJ,600,"world, national","world, national",IN,10.33,,1703094275000,1970-01-01T00:00:00Z,2023-12-21T17:44:00.437Z,[],[],To read more,Tap here,https://chanakyaforum.com/2nd-edition-of-india-nepal-economic-partnership-summit-2023-organised-in-birgunj/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:world,cat:national,hash:9",[]
national,706,NEWS,tp6uoq0w-1,andhra-cm-revamps-ysr-aarogyasri-to-cover-80-citizens-1703094094780,NEWS,0,Sumavarshak,The YSRCP government launched the ‘YSR Aarogyasri scheme’ in a whole new avatar earlier this week. The revamped public health scheme now aims to provide free medical treatment up to ₹25 lakh for all individuals with an annual income of up to ₹5 lakh. The move comes barely months ahead of the Assembly and Lok Sabha elections in 2024.,https://thesouthfirst.com/andhrapradesh/here-is-all-you-need-to-know-about-the-revamped-ysr-aarogyasri-scheme/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The South First,Andhra CM revamps YSR Aarogyasri to cover 80% citizens,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703076794362_210.jpg?,https://shrts.in/V2z8o,600,national,national,IN,10.33,,1703094094000,1970-01-01T00:00:00Z,2023-12-21T12:54:29.763Z,[],[],TDP looks to anti-incumbency ,Tap here to read more,https://thesouthfirst.com/news/after-telangana-election-results-tdp-relies-on-anti-incumbency-as-ysrcp-researches-brs-defeat/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:2",[]
national,707,NEWS,zofjiqou-1,entire-modi-ecosystem-active-on-mimicry-nonissue-congress-1703094086702,NEWS,0,Sumavarshak,"The Congress, on Wednesday, 20 December, said the “entire Modi ecosystem” is focused on the “so-called mimicry non-issue”, while it remains silent on how a BJP MP “facilitated the entry of two intruders” into the Lok Sabha and on the MPs’ suspension. The Congress’ attack came after PM Modi called Vice-President Dhankhar over the “abject theatrics” of some MPs.",https://thesouthfirst.com/news/entire-modi-ecosystem-galvanised-on-the-so-called-mimicry-non-issue-congress/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The South First,‘Entire Modi ecosystem’ active on ‘mimicry non-issue’: Congress,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703076707211_222.jpg?,https://shrts.in/isHmP,600,"politics, national","politics, national",IN,10.559999999999999,,1703094086000,1970-01-01T00:00:00Z,2023-12-21T12:52:07.459Z,[],[], INDIA bloc to protest against suspension of MPs,Tap here to read more,https://thesouthfirst.com/pti/india-bloc-protest-on-22-december-against-suspension-of-mps-in-both-houses/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:9",[]
national,708,NEWS,qizzxnyy-1,tn-kerala-telangana-among-10-states-to-withdraw-cbi-general-nod-1703094081764,NEWS,0,Sumavarshak,"Punjab, Jharkhand, Kerala, Rajasthan, Chhattisgarh, West Bengal, Mizoram, Telangana, Meghalaya, and Tamil Nadu have withdrawn the general consent, Minister of State for Personnel Jitendra Singh said in a written reply in the Lok Sabha on Wednesday. A Parliamentary panel had recently pointed out the need for a new law to give wider powers to the federal agency.",https://thesouthfirst.com/pti/10-stateswithdraw-general-consent-to-cbi-to-investigate-cases-centre/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The South First,"TN, Kerala, Telangana among 10 states to withdraw CBI general nod ",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703076472213_124.jpg?,https://shrts.in/84BZY,600,"politics, national","politics, national",IN,10.559999999999999,,1703094081000,1970-01-01T00:00:00Z,2023-12-21T12:47:59.884Z,[],[],General consent withdrawn from CBI means?,Tap here to read more,https://thesouthfirst.com/news/explained-what-does-general-consent-withdrawn-from-cbi-mean/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:2",[]
national,709,NEWS,7pm38ctc-1,committed-to-rule-of-law-pm-on-us-foiled-murder-plot-charge-1703094074229,NEWS,0,Sumavarshak,"India’s commitment is to the rule of law and if someone gives information, it would look into it, Prime Minister Narendra Modi told Financial Times in his first comments on US allegations relating to an Indian link over a foiled plot targeting a Sikh separatist. It is not appropriate to link a few incidents with our diplomatic ties, he added.",https://thesouthfirst.com/pti/our-commitment-is-to-rule-of-law-pm-modi-on-us-charges-over-foiled-murder-plot/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The South First,Committed to rule of law: PM on US’ foiled murder plot charge,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/20_wed/img_1703076272928_661.jpg?,https://shrts.in/D9abk,600,"politics, national","politics, national",IN,10.559999999999999,,1703094074000,1970-01-01T00:00:00Z,2023-12-21T12:45:09.74Z,[],[],Parliament security breach serious issue: Modi,Tap here to read more,https://thesouthfirst.com/topright/parliament-security-breach-serious-issue-there-should-be-no-squabbling-over-it-pm-modi/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:7",[]
